Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Tenure,Policy Tenure Buckets
POL64858473,Property,20240,1158.67,42653,44726,Annually,Active,CUST78299783,2073,<6 years
POL63887915,Property,89044,1692.95,44561,46733,Monthly,Terminated,CUST22797479,2172,<6 years
POL87573741,Property,481624,1472.99,42004,42510,Quarterly,Active,CUST52983993,506,<2 years
POL28804957,Life,365061,1000.36,43172,46197,Monthly,Lapsed,CUST76438251,3025,>8yrs
POL19694591,Property,195574,1096.62,43601,44958,Quarterly,Active,CUST59727399,1357,<4 years
POL28503798,Life,486923,813.71,43086,45413,Monthly,Lapsed,CUST78565117,2327,<8 years
POL12582263,Property,271188,686.13,43657,46714,Annually,Active,CUST94841919,3057,>8yrs
POL91022506,Life,289716,444.32,44957,48321,Quarterly,Active,CUST32939112,3364,>8yrs
POL03315797,Health,376740,1881.04,43447,44895,Annually,Terminated,CUST85679291,1448,<4 years
POL45551235,Auto,23379,890.82,43961,45912,Monthly,Lapsed,CUST98383766,1951,<6 years
POL77208632,Health,355737,1562.56,44997,47842,Annually,Lapsed,CUST87783555,2845,<8 years
POL22260500,Auto,152382,1471.71,42698,43987,Annually,Lapsed,CUST90316221,1289,<4 years
POL36836777,Property,206825,200.89,44162,47099,Quarterly,Active,CUST91208173,2937,>8yrs
POL96268536,Property,318737,1725.09,43691,46588,Quarterly,Lapsed,CUST58200674,2897,<8 years
POL91407611,Property,214118,1360.69,43167,44242,Monthly,Terminated,CUST22702384,1075,<4 years
POL64095916,Life,76594,713.74,44107,46806,Monthly,Active,CUST83831085,2699,<8 years
POL64740997,Auto,231586,1758.12,42092,44956,Monthly,Terminated,CUST79978670,2864,<8 years
POL06176964,Auto,101981,1210.47,44267,45335,Monthly,Active,CUST76916753,1068,<4 years
POL86552601,Property,155063,666.01,45617,46542,Monthly,Lapsed,CUST61585782,925,<4 years
POL98182454,Property,49906,450.36,42102,45640,Annually,Terminated,CUST87720578,3538,>8yrs
POL04470175,Auto,229746,270.33,42325,44013,Quarterly,Active,CUST94522141,1688,<6 years
POL36184966,Life,331181,351.24,44908,47859,Quarterly,Lapsed,CUST37990717,2951,>8yrs
POL11905173,Property,383367,462.75,45016,46168,Annually,Terminated,CUST40967783,1152,<4 years
POL22934928,Property,24866,320.99,44973,45511,Quarterly,Active,CUST86185759,538,<2 years
POL51486527,Health,343945,1962.94,45546,48286,Annually,Lapsed,CUST67573322,2740,<8 years
POL67871269,Health,465364,1027.94,43129,46031,Monthly,Active,CUST15704037,2902,<8 years
POL52660613,Auto,205148,322.17,43252,46246,Quarterly,Active,CUST57652314,2994,>8yrs
POL42173168,Property,238845,270.52,43459,46595,Quarterly,Active,CUST27814120,3136,>8yrs
POL63448098,Life,269112,247.04,43795,44527,Annually,Active,CUST01158686,732,<4 years
POL76633333,Health,246719,905.56,44000,47233,Monthly,Terminated,CUST21650393,3233,>8yrs
POL87098270,Property,162187,300.36,43075,43939,Annually,Active,CUST72362587,864,<4 years
POL21241927,Health,22575,339.1,42947,43608,Annually,Active,CUST18176345,661,<2 years
POL78474617,Property,283778,1327.26,42610,43766,Monthly,Active,CUST17818654,1156,<4 years
POL40740703,Auto,337347,1666.04,43350,44274,Quarterly,Active,CUST82071648,924,<4 years
POL01356668,Auto,407856,1808.28,43085,45949,Quarterly,Lapsed,CUST70037973,2864,<8 years
POL81358654,Health,223001,1072.92,43666,44232,Quarterly,Active,CUST11675818,566,<2 years
POL42512488,Property,337140,464.19,43088,43481,Monthly,Terminated,CUST10837204,393,<2 years
POL62388376,Property,166333,839.94,45008,46185,Annually,Lapsed,CUST19076228,1177,<4 years
POL64728367,Auto,384000,788.03,42841,44073,Quarterly,Active,CUST56206893,1232,<4 years
POL91325406,Property,217792,1845.65,42909,45164,Quarterly,Terminated,CUST93771069,2255,<8 years
POL94038390,Health,394057,420.36,43982,44585,Quarterly,Terminated,CUST46066510,603,<2 years
POL93764594,Health,197854,889.58,42195,43965,Quarterly,Terminated,CUST97117972,1770,<6 years
POL01140651,Property,151106,1312.96,45357,46233,Quarterly,Lapsed,CUST04188498,876,<4 years
POL64671018,Auto,18535,175.24,44682,45510,Quarterly,Active,CUST65008360,828,<4 years
POL23937265,Life,391265,963.8,43428,44149,Quarterly,Lapsed,CUST42041475,721,<2 years
POL91701869,Auto,169979,1475.85,42725,43390,Monthly,Active,CUST39892656,665,<2 years
POL40774086,Auto,197593,1019.06,44433,46168,Monthly,Active,CUST20106314,1735,<6 years
POL84330960,Auto,468168,1331.79,44131,47164,Quarterly,Lapsed,CUST18970316,3033,>8yrs
POL75156897,Health,463430,1960.53,42356,43210,Quarterly,Terminated,CUST40026003,854,<4 years
POL03406980,Auto,234471,1166.54,43481,44457,Monthly,Lapsed,CUST19797075,976,<4 years
POL56170272,Property,17599,388.24,45582,47353,Quarterly,Lapsed,CUST98456806,1771,<6 years
POL06989593,Auto,290518,1208.97,42684,44207,Monthly,Active,CUST96263683,1523,<6 years
POL13962079,Health,413995,435.26,44974,47314,Quarterly,Lapsed,CUST91529292,2340,<8 years
POL77110214,Health,31431,1615.64,43526,45673,Annually,Active,CUST87141280,2147,<6 years
POL97704616,Life,34065,1723.03,43547,45105,Monthly,Terminated,CUST80612800,1558,<6 years
POL73955380,Life,398009,513.82,44303,45978,Annually,Lapsed,CUST22178817,1675,<6 years
POL30994827,Life,232069,605.67,45049,48501,Quarterly,Active,CUST03843520,3452,>8yrs
POL38939218,Auto,302817,1312,45160,47747,Monthly,Terminated,CUST71891504,2587,<8 years
POL58199739,Life,335631,946.46,43067,44861,Annually,Terminated,CUST84828807,1794,<6 years
POL75203791,Life,207663,1132.18,42275,43314,Annually,Terminated,CUST99041791,1039,<4 years
POL22369979,Property,327241,1311.47,45123,46183,Annually,Lapsed,CUST95978496,1060,<4 years
POL91441410,Property,264198,1589.42,45541,48376,Quarterly,Lapsed,CUST06792439,2835,<8 years
POL32215970,Health,431922,1331.52,44168,45221,Quarterly,Lapsed,CUST35415891,1053,<4 years
POL56805499,Auto,469103,1815.71,45219,47373,Monthly,Active,CUST21904355,2154,<6 years
POL76750122,Health,291182,388.84,45353,47687,Annually,Terminated,CUST52057828,2334,<8 years
POL47066048,Life,428770,1705.99,43095,45192,Quarterly,Lapsed,CUST76335555,2097,<6 years
POL62091024,Life,445720,256.69,43427,46674,Quarterly,Terminated,CUST61534512,3247,>8yrs
POL58715038,Auto,90573,572.69,42655,45869,Annually,Lapsed,CUST80482237,3214,>8yrs
POL70045571,Property,335523,1338.59,44441,46400,Monthly,Terminated,CUST36029781,1959,<6 years
POL81553263,Property,238866,1413.92,44687,46206,Monthly,Terminated,CUST89730762,1519,<6 years
POL37915217,Auto,122059,1470.69,42374,43919,Monthly,Active,CUST58545735,1545,<6 years
POL63019087,Auto,487293,117.3,44005,45887,Annually,Terminated,CUST53675259,1882,<6 years
POL00522342,Life,133872,1579.38,45046,46607,Annually,Terminated,CUST17793294,1561,<6 years
POL69392450,Auto,133827,476.75,45468,48858,Annually,Lapsed,CUST03213830,3390,>8yrs
POL34341867,Property,455714,1015.59,44315,46281,Quarterly,Active,CUST11301044,1966,<6 years
POL31153725,Auto,86155,1928.26,42845,46247,Quarterly,Terminated,CUST77733988,3402,>8yrs
POL39193067,Life,79361,604.97,42509,43165,Annually,Lapsed,CUST76637684,656,<2 years
POL33662070,Life,121389,1951.33,45399,47270,Monthly,Active,CUST28266429,1871,<6 years
POL99490154,Health,194818,823.81,44518,45667,Quarterly,Lapsed,CUST95327409,1149,<4 years
POL43721127,Auto,432310,1963.33,45110,46382,Quarterly,Terminated,CUST80973937,1272,<4 years
POL13412239,Auto,390489,169.24,44342,46907,Quarterly,Active,CUST63507643,2565,<8 years
POL84437998,Life,303318,450.4,43866,44347,Monthly,Active,CUST64902351,481,<2 years
POL50009102,Life,274123,579.91,45286,46704,Monthly,Active,CUST37424132,1418,<4 years
POL30766028,Health,262955,154.35,42287,45100,Monthly,Terminated,CUST78842949,2813,<8 years
POL96139840,Property,57516,1602.02,43295,46053,Annually,Terminated,CUST28135219,2758,<8 years
POL17393791,Property,250316,1167.58,44792,48074,Annually,Lapsed,CUST46516721,3282,>8yrs
POL47946595,Property,51959,846.42,43764,46826,Annually,Active,CUST26092604,3062,>8yrs
POL54898212,Life,498113,612.68,43273,44859,Annually,Lapsed,CUST87322138,1586,<6 years
POL14997788,Property,284623,936.68,42693,43280,Quarterly,Lapsed,CUST79836458,587,<2 years
POL74506974,Property,161588,1663.51,43827,46976,Annually,Terminated,CUST93959202,3149,>8yrs
POL48888144,Life,410140,1776.91,42099,43892,Monthly,Active,CUST55366666,1793,<6 years
POL72956351,Life,162266,1013.95,43868,46925,Monthly,Terminated,CUST89978032,3057,>8yrs
POL76210793,Auto,184287,1827.76,42661,44794,Quarterly,Lapsed,CUST73046328,2133,<6 years
POL68286311,Health,407606,996.53,45319,48329,Annually,Active,CUST19220123,3010,>8yrs
POL08571799,Life,275732,1540.2,42089,42915,Monthly,Terminated,CUST51674931,826,<4 years
POL09476789,Health,117338,1764.44,44314,46982,Quarterly,Active,CUST07678524,2668,<8 years
POL53146582,Auto,95451,693.45,43742,47332,Quarterly,Lapsed,CUST85231947,3590,>8yrs
POL43155265,Auto,467387,1152.47,43443,47044,Monthly,Terminated,CUST89207596,3601,>8yrs
POL81367269,Auto,331628,1571.02,44838,46136,Quarterly,Active,CUST89465073,1298,<4 years
POL84399262,Health,434891,673.57,42826,45199,Annually,Lapsed,CUST71215012,2373,<8 years
POL54524104,Life,209017,1153.65,44852,47977,Annually,Active,CUST33347092,3125,>8yrs
POL60803243,Life,477591,319.69,43236,45684,Annually,Active,CUST72652198,2448,<8 years
POL32589913,Auto,431293,736.54,42175,44958,Annually,Lapsed,CUST06202125,2783,<8 years
POL98908747,Health,142474,320.8,43799,45271,Quarterly,Active,CUST36783515,1472,<6 years
POL37348106,Auto,243014,1234.49,44755,47181,Quarterly,Terminated,CUST58139807,2426,<8 years
POL17461415,Auto,161564,949.49,43700,46176,Monthly,Lapsed,CUST81461842,2476,<8 years
POL35439402,Health,284705,513.39,43649,46469,Annually,Terminated,CUST02223205,2820,<8 years
POL65459247,Auto,483766,1927.93,45225,47868,Annually,Active,CUST11825074,2643,<8 years
POL15577075,Property,319323,612.67,45201,48835,Annually,Active,CUST55176228,3634,>8yrs
POL16364468,Auto,130752,1830.18,42487,43874,Quarterly,Terminated,CUST81462168,1387,<4 years
POL22271139,Auto,13851,623.61,44714,45905,Annually,Active,CUST64711803,1191,<4 years
POL36347723,Property,112861,399.07,42465,44959,Annually,Terminated,CUST54951289,2494,<8 years
POL02555675,Property,22484,771.11,45637,48364,Annually,Terminated,CUST77434602,2727,<8 years
POL71161359,Property,373579,680.54,42755,46274,Annually,Terminated,CUST61228900,3519,>8yrs
POL07908129,Property,263572,662,42883,44527,Monthly,Active,CUST14953772,1644,<6 years
POL86004596,Property,147682,1546.86,44409,46000,Monthly,Lapsed,CUST73191515,1591,<6 years
POL10256156,Auto,391859,1196.46,43956,47156,Quarterly,Active,CUST89125036,3200,>8yrs
POL04120684,Life,372955,1935.93,45443,46031,Annually,Active,CUST97512387,588,<2 years
POL49354428,Health,47064,190.19,42374,42874,Annually,Terminated,CUST98560807,500,<2 years
POL01038075,Property,204972,779.18,45483,47764,Annually,Active,CUST94168956,2281,<8 years
POL89009482,Health,472488,1661.05,42619,46141,Annually,Terminated,CUST53636696,3522,>8yrs
POL11284148,Property,379852,428.32,42724,44677,Annually,Terminated,CUST01330639,1953,<6 years
POL45105381,Life,224006,1850.44,42879,46332,Quarterly,Terminated,CUST99574693,3453,>8yrs
POL33443696,Health,370313,1736.46,44702,46313,Quarterly,Active,CUST35872715,1611,<6 years
POL08895135,Life,358337,1593.63,42303,43065,Quarterly,Lapsed,CUST24902165,762,<4 years
POL32734237,Property,481722,1010.96,43335,45630,Monthly,Active,CUST70030309,2295,<8 years
POL81131003,Auto,283289,151.76,42358,43669,Annually,Lapsed,CUST79126257,1311,<4 years
POL01422170,Auto,126194,430.68,44703,46042,Quarterly,Active,CUST99446623,1339,<4 years
POL59246614,Property,499759,618.24,42601,45979,Annually,Lapsed,CUST86090168,3378,>8yrs
POL58855449,Property,174839,1896.12,45133,45594,Quarterly,Terminated,CUST72585140,461,<2 years
POL22416756,Auto,15547,687.78,43148,43933,Monthly,Lapsed,CUST31384677,785,<4 years
POL49287251,Auto,48575,1476.49,42931,44127,Quarterly,Lapsed,CUST84659893,1196,<4 years
POL60414319,Auto,151268,1169.59,42159,43758,Monthly,Terminated,CUST91742379,1599,<6 years
POL96005181,Property,424062,1911.53,44936,48440,Annually,Active,CUST13886532,3504,>8yrs
POL42993604,Life,33791,437.48,42000,43791,Quarterly,Terminated,CUST09995414,1791,<6 years
POL52918990,Life,49046,1245.42,43173,45784,Monthly,Terminated,CUST32321186,2611,<8 years
POL67788128,Health,376870,1500.06,45126,46818,Annually,Lapsed,CUST59559298,1692,<6 years
POL27592722,Health,474605,1648.82,44262,46463,Quarterly,Active,CUST24326631,2201,<8 years
POL09895305,Health,422364,660.67,45041,45815,Monthly,Lapsed,CUST66793939,774,<4 years
POL01152460,Health,231278,1207.14,45455,47154,Quarterly,Active,CUST52409774,1699,<6 years
POL60026692,Auto,407528,833.74,42397,43125,Quarterly,Lapsed,CUST29540063,728,<2 years
POL97265632,Health,453665,961.16,44165,46903,Annually,Active,CUST77984164,2738,<8 years
POL54521184,Property,306618,1980.78,43644,44790,Quarterly,Active,CUST31816631,1146,<4 years
POL85035096,Property,335835,1491.89,44427,48002,Monthly,Active,CUST68137244,3575,>8yrs
POL58534980,Property,146184,745.97,44493,45268,Monthly,Active,CUST75044858,775,<4 years
POL21695517,Property,474623,434.14,43692,45629,Monthly,Lapsed,CUST95978496,1937,<6 years
POL08961266,Health,496151,652.18,45540,47906,Quarterly,Terminated,CUST10291399,2366,<8 years
POL58808782,Life,58647,1801.67,42132,44921,Quarterly,Lapsed,CUST94432521,2789,<8 years
POL22950477,Property,18253,1464.37,43747,47010,Quarterly,Lapsed,CUST93687795,3263,>8yrs
POL26422191,Health,421133,807.21,42765,45541,Quarterly,Lapsed,CUST88124412,2776,<8 years
POL70698520,Property,150878,322.84,43763,44406,Quarterly,Active,CUST27363084,643,<2 years
POL40101568,Health,425381,719.08,42987,44502,Annually,Terminated,CUST67573322,1515,<6 years
POL77060064,Property,354581,1655.48,42635,43130,Monthly,Active,CUST74841376,495,<2 years
POL60601098,Auto,97528,1725.53,44908,47707,Monthly,Terminated,CUST10292264,2799,<8 years
POL64845458,Property,214479,235.09,43642,46339,Monthly,Lapsed,CUST69980952,2697,<8 years
POL51280703,Life,336779,1301.07,44010,44773,Quarterly,Lapsed,CUST14167476,763,<4 years
POL63634442,Health,73612,1859.43,43444,45168,Quarterly,Terminated,CUST23797730,1724,<6 years
POL39936507,Life,211682,1867.55,42107,42633,Monthly,Lapsed,CUST79297350,526,<2 years
POL35608817,Life,129557,635.37,43787,45447,Quarterly,Active,CUST78107518,1660,<6 years
POL16035887,Property,139609,1670.36,42099,42552,Quarterly,Active,CUST56846375,453,<2 years
POL64903447,Property,37160,1519,42604,44324,Monthly,Lapsed,CUST24920399,1720,<6 years
POL60911272,Life,457587,1976.3,43621,45007,Annually,Active,CUST90777217,1386,<4 years
POL34979754,Life,440021,1027.08,44862,46042,Monthly,Active,CUST27855580,1180,<4 years
POL45374585,Life,25751,1161.56,44089,46679,Annually,Active,CUST12304533,2590,<8 years
POL30061822,Auto,200936,1822.67,43700,46779,Annually,Active,CUST24967115,3079,>8yrs
POL63184474,Health,65622,715.02,44993,46672,Annually,Terminated,CUST17612389,1679,<6 years
POL39701482,Property,63572,551.91,42005,43648,Monthly,Lapsed,CUST40497767,1643,<6 years
POL08698776,Life,387445,649.28,43550,46357,Monthly,Lapsed,CUST48289484,2807,<8 years
POL10829873,Life,11831,953.1,45124,46992,Quarterly,Lapsed,CUST74052984,1868,<6 years
POL29507667,Property,485799,1081.13,45647,49008,Monthly,Lapsed,CUST15129851,3361,>8yrs
POL30342672,Auto,386463,225,43031,43401,Monthly,Active,CUST02064269,370,<2 years
POL07362298,Life,174392,227.53,43407,45915,Annually,Terminated,CUST94110151,2508,<8 years
POL35581923,Life,399662,875.43,43456,44570,Quarterly,Lapsed,CUST66439456,1114,<4 years
POL33615352,Health,37257,1011.46,44834,45275,Annually,Active,CUST01691078,441,<2 years
POL43965992,Auto,434733,952.76,42822,45725,Monthly,Lapsed,CUST94217256,2903,<8 years
POL54361849,Auto,33675,1819.48,43342,45057,Quarterly,Terminated,CUST39600411,1715,<6 years
POL76891584,Health,486780,1746.8,44624,46389,Quarterly,Terminated,CUST42676997,1765,<6 years
POL72122375,Life,440814,431.65,44942,45737,Monthly,Terminated,CUST48587649,795,<4 years
POL26862449,Health,267495,320.47,44600,45658,Monthly,Lapsed,CUST90354954,1058,<4 years
POL80050460,Property,140359,1852.15,44239,45429,Quarterly,Terminated,CUST86399059,1190,<4 years
POL95455759,Auto,274708,1946.59,43112,44888,Monthly,Terminated,CUST53625384,1776,<6 years
POL74008524,Auto,155198,1110.48,43215,45623,Annually,Terminated,CUST59906579,2408,<8 years
POL22378115,Auto,395720,247.29,44471,45369,Monthly,Terminated,CUST12639819,898,<4 years
POL50050613,Health,137915,1626.84,45128,47390,Monthly,Active,CUST61133269,2262,<8 years
POL20039357,Health,482291,885.51,43192,44451,Monthly,Active,CUST95330608,1259,<4 years
POL05161978,Life,272166,1728.97,42534,45528,Annually,Active,CUST26207435,2994,>8yrs
POL76048134,Life,331568,1339.44,42413,43967,Annually,Active,CUST39846764,1554,<6 years
POL40926349,Auto,133226,757.44,43962,44602,Quarterly,Terminated,CUST26035053,640,<2 years
POL93795205,Property,310985,710.36,44142,47144,Monthly,Terminated,CUST20923093,3002,>8yrs
POL42143112,Property,261849,939.26,42700,44572,Quarterly,Active,CUST51004500,1872,<6 years
POL23253258,Auto,246628,787.14,42191,43428,Annually,Active,CUST06792439,1237,<4 years
POL69244007,Property,322610,216.91,44576,47248,Quarterly,Terminated,CUST81587742,2672,<8 years
POL09523049,Life,164857,827.94,44810,45715,Quarterly,Active,CUST68338563,905,<4 years
POL08784991,Life,390508,908.91,42132,44215,Annually,Lapsed,CUST24626933,2083,<6 years
POL83435156,Property,253965,158.85,44420,45322,Monthly,Lapsed,CUST18251614,902,<4 years
POL06641859,Life,37455,1588.54,42436,44335,Quarterly,Lapsed,CUST31631183,1899,<6 years
POL72479103,Auto,126689,908.61,45161,46715,Quarterly,Active,CUST83454246,1554,<6 years
POL33261817,Life,115352,1960.96,45422,47511,Annually,Active,CUST95865242,2089,<6 years
POL93615411,Property,395839,1791.09,42792,46318,Annually,Terminated,CUST56211642,3526,>8yrs
POL32140351,Auto,377616,446.09,44586,46513,Quarterly,Lapsed,CUST86814379,1927,<6 years
POL60639802,Life,267598,1652.03,45045,47425,Annually,Lapsed,CUST48889123,2380,<8 years
POL58013295,Life,353976,1778.9,45195,47649,Quarterly,Lapsed,CUST54127030,2454,<8 years
POL15232453,Health,346407,1883.88,44834,48243,Annually,Active,CUST49812848,3409,>8yrs
POL83585187,Property,263651,1832.73,43074,46644,Annually,Lapsed,CUST41102477,3570,>8yrs
POL19323581,Auto,378917,616.81,43927,45240,Annually,Active,CUST06278301,1313,<4 years
POL79993699,Life,376376,1795.7,42128,44739,Annually,Active,CUST61439560,2611,<8 years
POL96685286,Property,73417,997.34,43621,45577,Quarterly,Terminated,CUST27734461,1956,<6 years
POL19469435,Health,424758,1556.05,44539,45227,Monthly,Active,CUST62519479,688,<2 years
POL98638552,Health,76582,1621.37,45305,48695,Quarterly,Terminated,CUST33315844,3390,>8yrs
POL20853634,Health,263197,203.56,44354,44905,Monthly,Lapsed,CUST24956928,551,<2 years
POL44752961,Property,464690,266.76,45385,46798,Monthly,Active,CUST97947934,1413,<4 years
POL10009883,Auto,339865,1821.85,42512,45209,Monthly,Terminated,CUST41663138,2697,<8 years
