Agent ID,Renewal Status,Policy Discounts,Risk Score,Policy ID,Discount Buckets,Risk Score Buckets
AGT50783085,Pending,10,47,POL91286503,<20%,Medium Risk(<=50)
AGT42029516,Not Renewed,21,89,POL01605607,<40%,Very High Risk(75+)
AGT93209546,Not Renewed,29,61,POL47675445,<40%,High Risk(<=75)
AGT14590693,Pending,45,8,POL08617665,>40%,Low Risk(<=25)
AGT88129465,Renewed,19,3,POL13704102,<20%,Low Risk(<=25)
AGT67720466,Renewed,40,22,POL56720424,<40%,Low Risk(<=25)
AGT81169687,Not Renewed,17,18,POL52358331,<20%,Low Risk(<=25)
AGT10868233,Not Renewed,0,3,POL26714867,No Discount,Low Risk(<=25)
AGT16134988,Not Renewed,17,100,POL96408694,<20%,Very High Risk(75+)
AGT29833843,Pending,48,12,POL21669788,>40%,Low Risk(<=25)
AGT43376968,Not Renewed,9,26,POL60705643,<20%,Medium Risk(<=50)
AGT97919419,Renewed,50,61,POL70229811,>40%,High Risk(<=75)
AGT65153747,Not Renewed,27,32,POL19452120,<40%,Medium Risk(<=50)
AGT47633014,Pending,4,97,POL73218489,<20%,Very High Risk(75+)
AGT41880702,Renewed,27,61,POL31435265,<40%,High Risk(<=75)
AGT83891863,Pending,46,94,POL88789148,>40%,Very High Risk(75+)
AGT23606891,Renewed,2,31,POL64141969,<20%,Medium Risk(<=50)
AGT58657366,Not Renewed,25,97,POL31363009,<40%,Very High Risk(75+)
AGT83661788,Renewed,8,86,POL84868487,<20%,Very High Risk(75+)
AGT30565220,Not Renewed,38,29,POL62539686,<40%,Medium Risk(<=50)
AGT26395524,Pending,16,61,POL51236806,<20%,High Risk(<=75)
AGT03095804,Pending,49,30,POL30197318,>40%,Medium Risk(<=50)
AGT59213562,Pending,1,52,POL97865190,<20%,High Risk(<=75)
AGT75869040,Not Renewed,38,38,POL38512389,<40%,Medium Risk(<=50)
AGT56051280,Renewed,19,28,POL14455215,<20%,Medium Risk(<=50)
AGT24926928,Not Renewed,42,61,POL42267896,>40%,High Risk(<=75)
AGT76160927,Renewed,1,29,POL29424100,<20%,Medium Risk(<=50)
AGT73166277,Pending,27,5,POL53549003,<40%,Low Risk(<=25)
AGT08115047,Renewed,18,15,POL54969569,<20%,Low Risk(<=25)
AGT02797897,Renewed,13,34,POL07284415,<20%,Medium Risk(<=50)
AGT69679314,Not Renewed,4,90,POL21287950,<20%,Very High Risk(75+)
AGT56507346,Pending,42,64,POL15359444,>40%,High Risk(<=75)
AGT02449455,Not Renewed,31,46,POL66244009,<40%,Medium Risk(<=50)
AGT00346378,Pending,48,9,POL40611534,>40%,Low Risk(<=25)
AGT84635887,Not Renewed,35,78,POL77001429,<40%,Very High Risk(75+)
AGT67358626,Not Renewed,23,81,POL40759511,<40%,Very High Risk(75+)
AGT89682824,Renewed,2,77,POL14591104,<20%,Very High Risk(75+)
AGT88751659,Pending,15,98,POL66438707,<20%,Very High Risk(75+)
AGT20943328,Pending,25,4,POL76172999,<40%,Low Risk(<=25)
AGT28763285,Pending,41,61,POL67720280,>40%,High Risk(<=75)
AGT98142409,Not Renewed,3,59,POL14355937,<20%,High Risk(<=75)
AGT12006924,Not Renewed,19,90,POL29498988,<20%,Very High Risk(75+)
AGT49355362,Not Renewed,13,41,POL61315068,<20%,Medium Risk(<=50)
AGT46957013,Renewed,34,18,POL65528035,<40%,Low Risk(<=25)
AGT81468446,Pending,5,14,POL65618353,<20%,Low Risk(<=25)
AGT72289960,Renewed,15,39,POL96058521,<20%,Medium Risk(<=50)
AGT14072751,Renewed,43,22,POL67127779,>40%,Low Risk(<=25)
AGT57338609,Renewed,11,36,POL61445310,<20%,Medium Risk(<=50)
AGT46006168,Pending,33,73,POL67671922,<40%,High Risk(<=75)
AGT50981591,Not Renewed,7,61,POL18309119,<20%,High Risk(<=75)
AGT05564365,Renewed,14,76,POL28992652,<20%,Very High Risk(75+)
AGT15766440,Not Renewed,28,33,POL67637922,<40%,Medium Risk(<=50)
AGT26629197,Renewed,32,53,POL75124979,<40%,High Risk(<=75)
AGT91018806,Not Renewed,32,58,POL25201250,<40%,High Risk(<=75)
AGT47881343,Not Renewed,50,8,POL36178860,>40%,Low Risk(<=25)
AGT16307208,Pending,12,83,POL96864283,<20%,Very High Risk(75+)
AGT55273344,Renewed,34,100,POL30587921,<40%,Very High Risk(75+)
AGT94025542,Not Renewed,43,29,POL22529514,>40%,Medium Risk(<=50)
AGT39552710,Renewed,39,11,POL96516008,<40%,Low Risk(<=25)
AGT30565600,Not Renewed,21,24,POL68934095,<40%,Low Risk(<=25)
AGT87417882,Renewed,6,63,POL69146247,<20%,High Risk(<=75)
AGT45013372,Not Renewed,27,79,POL85269593,<40%,Very High Risk(75+)
AGT02651904,Renewed,7,48,POL93482560,<20%,Medium Risk(<=50)
AGT29833323,Renewed,33,3,POL59942075,<40%,Low Risk(<=25)
AGT54758282,Pending,11,14,POL20216032,<20%,Low Risk(<=25)
AGT93366101,Pending,40,74,POL78697051,<40%,High Risk(<=75)
AGT00197032,Renewed,38,60,POL89297739,<40%,High Risk(<=75)
AGT36321353,Pending,50,94,POL60364364,>40%,Very High Risk(75+)
AGT79217245,Renewed,11,68,POL54717291,<20%,High Risk(<=75)
AGT07576278,Renewed,42,89,POL00366536,>40%,Very High Risk(75+)
AGT15991720,Renewed,31,66,POL93538870,<40%,High Risk(<=75)
AGT52937021,Not Renewed,43,69,POL23210845,>40%,High Risk(<=75)
AGT12172616,Not Renewed,37,4,POL46517848,<40%,Low Risk(<=25)
AGT09841673,Renewed,4,4,POL40234969,<20%,Low Risk(<=25)
AGT07061483,Pending,11,81,POL69754204,<20%,Very High Risk(75+)
AGT32337388,Not Renewed,49,31,POL10073827,>40%,Medium Risk(<=50)
AGT19168304,Pending,40,94,POL30887755,<40%,Very High Risk(75+)
AGT59189221,Not Renewed,23,30,POL49795535,<40%,Medium Risk(<=50)
AGT29957643,Pending,0,6,POL90223289,No Discount,Low Risk(<=25)
AGT73792334,Renewed,8,61,POL27274188,<20%,High Risk(<=75)
AGT03949853,Pending,44,18,POL46676491,>40%,Low Risk(<=25)
AGT67583439,Renewed,1,33,POL86778558,<20%,Medium Risk(<=50)
AGT86920812,Not Renewed,24,87,POL81385184,<40%,Very High Risk(75+)
AGT73071730,Pending,49,37,POL27482488,>40%,Medium Risk(<=50)
AGT96530296,Renewed,48,73,POL50194049,>40%,High Risk(<=75)
AGT12335200,Renewed,5,78,POL20586983,<20%,Very High Risk(75+)
AGT56831474,Not Renewed,48,41,POL25304698,>40%,Medium Risk(<=50)
AGT43755776,Pending,0,40,POL41496276,No Discount,Medium Risk(<=50)
AGT65934030,Renewed,41,1,POL12907271,>40%,Low Risk(<=25)
AGT55762691,Pending,36,31,POL96746963,<40%,Medium Risk(<=50)
AGT26621568,Not Renewed,35,49,POL75478196,<40%,Medium Risk(<=50)
AGT81867545,Not Renewed,42,34,POL88242759,>40%,Medium Risk(<=50)
AGT46315268,Renewed,27,90,POL28656372,<40%,Very High Risk(75+)
AGT68228532,Not Renewed,11,74,POL92941554,<20%,High Risk(<=75)
AGT93374084,Pending,39,70,POL42603948,<40%,High Risk(<=75)
AGT74078597,Not Renewed,21,46,POL30804068,<40%,Medium Risk(<=50)
AGT26129832,Renewed,45,35,POL96558209,>40%,Medium Risk(<=50)
AGT18795535,Pending,28,55,POL84343531,<40%,High Risk(<=75)
AGT10838481,Renewed,50,76,POL20890655,>40%,Very High Risk(75+)
AGT42873048,Pending,36,52,POL31763901,<40%,High Risk(<=75)
AGT59419768,Not Renewed,29,6,POL88518206,<40%,Low Risk(<=25)
AGT00625466,Pending,6,54,POL20430828,<20%,High Risk(<=75)
AGT29952211,Renewed,45,48,POL33767169,>40%,Medium Risk(<=50)
AGT63689691,Renewed,2,31,POL30038118,<20%,Medium Risk(<=50)
AGT75211024,Not Renewed,6,49,POL62289648,<20%,Medium Risk(<=50)
AGT80094708,Not Renewed,16,87,POL21715580,<20%,Very High Risk(75+)
AGT77571203,Not Renewed,43,9,POL41037493,>40%,Low Risk(<=25)
AGT30986582,Pending,50,6,POL55128968,>40%,Low Risk(<=25)
AGT21349129,Not Renewed,48,99,POL47956526,>40%,Very High Risk(75+)
AGT34902844,Renewed,47,4,POL03235385,>40%,Low Risk(<=25)
AGT83406525,Pending,22,49,POL52722786,<40%,Medium Risk(<=50)
AGT96497921,Renewed,3,76,POL25640269,<20%,Very High Risk(75+)
AGT46728575,Not Renewed,29,37,POL53561302,<40%,Medium Risk(<=50)
AGT97631888,Not Renewed,13,26,POL52255059,<20%,Medium Risk(<=50)
AGT32306241,Not Renewed,1,9,POL84230041,<20%,Low Risk(<=25)
AGT62904539,Pending,24,25,POL96903028,<40%,Low Risk(<=25)
AGT18666173,Pending,17,60,POL73079517,<20%,High Risk(<=75)
AGT37211300,Pending,47,64,POL19011462,>40%,High Risk(<=75)
AGT51927059,Pending,45,55,POL54706486,>40%,High Risk(<=75)
AGT91388599,Renewed,48,65,POL43678761,>40%,High Risk(<=75)
AGT26133326,Pending,49,47,POL83977017,>40%,Medium Risk(<=50)
AGT58587520,Pending,25,83,POL71400772,<40%,Very High Risk(75+)
AGT89927126,Renewed,50,37,POL58601836,>40%,Medium Risk(<=50)
AGT50969643,Renewed,45,42,POL83778109,>40%,Medium Risk(<=50)
AGT85358826,Not Renewed,49,34,POL38146133,>40%,Medium Risk(<=50)
AGT13043791,Renewed,19,44,POL14796565,<20%,Medium Risk(<=50)
AGT63069888,Pending,5,3,POL96087184,<20%,Low Risk(<=25)
AGT36490729,Renewed,7,25,POL79057725,<20%,Low Risk(<=25)
AGT25782094,Pending,28,92,POL62029185,<40%,Very High Risk(75+)
AGT40084829,Not Renewed,10,66,POL19136648,<20%,High Risk(<=75)
AGT17524672,Not Renewed,21,80,POL35014451,<40%,Very High Risk(75+)
AGT87317172,Renewed,31,46,POL08154404,<40%,Medium Risk(<=50)
AGT76738392,Renewed,1,25,POL02976851,<20%,Low Risk(<=25)
AGT26453745,Renewed,15,32,POL15219398,<20%,Medium Risk(<=50)
AGT17637183,Pending,38,94,POL02004502,<40%,Very High Risk(75+)
AGT13767934,Not Renewed,9,1,POL68075927,<20%,Low Risk(<=25)
AGT93130056,Not Renewed,34,96,POL18418327,<40%,Very High Risk(75+)
AGT30186274,Not Renewed,29,19,POL88521632,<40%,Low Risk(<=25)
AGT69610323,Renewed,25,23,POL37930238,<40%,Low Risk(<=25)
AGT60670465,Not Renewed,22,34,POL31985660,<40%,Medium Risk(<=50)
AGT07207358,Pending,29,4,POL91400674,<40%,Low Risk(<=25)
AGT72564820,Not Renewed,31,91,POL81031536,<40%,Very High Risk(75+)
AGT96449919,Not Renewed,19,28,POL29611472,<20%,Medium Risk(<=50)
AGT88151205,Pending,35,68,POL00098040,<40%,High Risk(<=75)
AGT93733147,Pending,24,33,POL40675143,<40%,Medium Risk(<=50)
AGT07859060,Renewed,40,98,POL89307610,<40%,Very High Risk(75+)
AGT25206036,Not Renewed,41,6,POL60446512,>40%,Low Risk(<=25)
AGT98613756,Pending,2,38,POL05732991,<20%,Medium Risk(<=50)
AGT27763221,Renewed,0,73,POL21516037,No Discount,High Risk(<=75)
AGT47958519,Pending,11,81,POL39742907,<20%,Very High Risk(75+)
AGT86080017,Pending,14,77,POL81184933,<20%,Very High Risk(75+)
AGT82368510,Not Renewed,0,40,POL17133126,No Discount,Medium Risk(<=50)
AGT41992202,Pending,22,41,POL67018268,<40%,Medium Risk(<=50)
AGT77288379,Not Renewed,46,48,POL45309482,>40%,Medium Risk(<=50)
AGT04014197,Not Renewed,27,4,POL74252623,<40%,Low Risk(<=25)
AGT10039728,Pending,40,52,POL39439149,<40%,High Risk(<=75)
AGT93111490,Not Renewed,16,66,POL85778451,<20%,High Risk(<=75)
AGT97533005,Pending,18,81,POL32471473,<20%,Very High Risk(75+)
AGT05371611,Renewed,2,32,POL17218507,<20%,Medium Risk(<=50)
AGT10306413,Pending,25,54,POL38618818,<40%,High Risk(<=75)
AGT60221008,Pending,26,63,POL87833198,<40%,High Risk(<=75)
AGT18600758,Pending,3,6,POL27486372,<20%,Low Risk(<=25)
AGT52621500,Pending,8,28,POL41321341,<20%,Medium Risk(<=50)
AGT25547705,Pending,49,57,POL23863946,>40%,High Risk(<=75)
AGT86525262,Renewed,11,72,POL36453165,<20%,High Risk(<=75)
AGT12999473,Pending,16,95,POL58976794,<20%,Very High Risk(75+)
AGT67430832,Renewed,10,95,POL00118999,<20%,Very High Risk(75+)
AGT53555136,Pending,30,51,POL35077867,<40%,High Risk(<=75)
AGT86717633,Renewed,41,91,POL62171189,>40%,Very High Risk(75+)
AGT53086887,Not Renewed,18,26,POL78699699,<20%,Medium Risk(<=50)
AGT38595191,Not Renewed,33,55,POL73601567,<40%,High Risk(<=75)
AGT37853667,Renewed,8,93,POL83104314,<20%,Very High Risk(75+)
AGT81799707,Renewed,46,52,POL02082012,>40%,High Risk(<=75)
AGT42385083,Not Renewed,9,4,POL31666008,<20%,Low Risk(<=25)
AGT96781420,Pending,36,11,POL11983298,<40%,Low Risk(<=25)
AGT61246211,Not Renewed,39,38,POL89029482,<40%,Medium Risk(<=50)
AGT58075537,Pending,29,87,POL53158562,<40%,Very High Risk(75+)
AGT00173272,Not Renewed,46,27,POL97641219,>40%,Medium Risk(<=50)
AGT41130537,Not Renewed,24,12,POL12964771,<40%,Low Risk(<=25)
AGT52502893,Pending,27,4,POL88689818,<40%,Low Risk(<=25)
AGT34545975,Renewed,39,11,POL87067112,<40%,Low Risk(<=25)
AGT01068051,Renewed,38,80,POL10286073,<40%,Very High Risk(75+)
AGT98549683,Pending,7,5,POL45751576,<20%,Low Risk(<=25)
AGT77357291,Pending,15,57,POL10282211,<20%,High Risk(<=75)
AGT47504739,Pending,10,4,POL95945115,<20%,Low Risk(<=25)
AGT18273229,Pending,3,43,POL56070761,<20%,Medium Risk(<=50)
AGT17395828,Not Renewed,44,40,POL20898219,>40%,Medium Risk(<=50)
AGT68037540,Not Renewed,45,4,POL67718623,>40%,Low Risk(<=25)
AGT47652412,Not Renewed,16,58,POL85323496,<20%,High Risk(<=75)
AGT36384581,Pending,2,94,POL98380131,<20%,Very High Risk(75+)
AGT40466045,Not Renewed,24,14,POL97760999,<40%,Low Risk(<=25)
AGT19094834,Not Renewed,28,70,POL00966757,<40%,High Risk(<=75)
AGT70004940,Renewed,20,6,POL40722779,<20%,Low Risk(<=25)
AGT49883443,Not Renewed,23,40,POL87901583,<40%,Medium Risk(<=50)
AGT43392243,Not Renewed,5,99,POL30115645,<20%,Very High Risk(75+)
AGT36733541,Not Renewed,29,100,POL38850914,<40%,Very High Risk(75+)
AGT36138436,Pending,32,31,POL28044403,<40%,Medium Risk(<=50)
AGT78493000,Renewed,8,12,POL47455160,<20%,Low Risk(<=25)
AGT21689798,Pending,34,9,POL24535727,<40%,Low Risk(<=25)
AGT98439665,Pending,28,15,POL80084188,<40%,Low Risk(<=25)
AGT44120602,Not Renewed,38,25,POL86311046,<40%,Low Risk(<=25)
AGT11784715,Pending,26,86,POL03884605,<40%,Very High Risk(75+)
AGT84891354,Not Renewed,44,31,POL37303684,>40%,Medium Risk(<=50)
AGT12574860,Not Renewed,50,72,POL77070013,>40%,High Risk(<=75)
AGT23014500,Not Renewed,17,26,POL07540260,<20%,Medium Risk(<=50)
AGT22278826,Renewed,37,64,POL18985962,<40%,High Risk(<=75)
AGT72464725,Not Renewed,13,29,POL61786939,<20%,Medium Risk(<=50)
AGT42428773,Pending,16,98,POL06987694,<20%,Very High Risk(75+)
AGT88782271,Renewed,44,99,POL21410812,>40%,Very High Risk(75+)
AGT83811414,Pending,18,68,POL48634910,<20%,High Risk(<=75)
AGT83424131,Pending,50,66,POL99936607,>40%,High Risk(<=75)
AGT95612851,Not Renewed,41,46,POL55377332,>40%,Medium Risk(<=50)
AGT08510639,Not Renewed,21,88,POL09053359,<40%,Very High Risk(75+)
AGT35108816,Pending,22,9,POL26420272,<40%,Low Risk(<=25)
AGT73992431,Pending,8,35,POL43096448,<20%,Medium Risk(<=50)
AGT28600075,Pending,13,80,POL45440962,<20%,Very High Risk(75+)
AGT63382274,Renewed,32,50,POL89942249,<40%,Medium Risk(<=50)
AGT99761483,Not Renewed,20,71,POL76474786,<20%,High Risk(<=75)
AGT59761115,Not Renewed,1,91,POL19289234,<20%,Very High Risk(75+)
AGT49421659,Pending,22,20,POL25546683,<40%,Low Risk(<=25)
AGT18265451,Not Renewed,9,30,POL74112485,<20%,Medium Risk(<=50)
AGT72452803,Pending,40,93,POL63539662,<40%,Very High Risk(75+)
AGT70103602,Not Renewed,16,87,POL97583432,<20%,Very High Risk(75+)
AGT16948019,Renewed,13,50,POL43412607,<20%,Medium Risk(<=50)
AGT80184738,Pending,22,93,POL20142865,<40%,Very High Risk(75+)
AGT52933553,Not Renewed,27,5,POL12796587,<40%,Low Risk(<=25)
AGT02754545,Pending,9,46,POL78277290,<20%,Medium Risk(<=50)
AGT74959327,Not Renewed,2,48,POL27171310,<20%,Medium Risk(<=50)
AGT86552231,Not Renewed,39,8,POL64858473,<40%,Low Risk(<=25)
AGT33900051,Pending,45,45,POL63887915,>40%,Medium Risk(<=50)
AGT14657798,Renewed,18,36,POL87573741,<20%,Medium Risk(<=50)
AGT62149408,Not Renewed,8,77,POL28804957,<20%,Very High Risk(75+)
AGT00474471,Not Renewed,38,89,POL19694591,<40%,Very High Risk(75+)
AGT37184585,Renewed,7,22,POL28503798,<20%,Low Risk(<=25)
AGT30440202,Renewed,0,50,POL12582263,No Discount,Medium Risk(<=50)
AGT76455407,Renewed,21,6,POL91022506,<40%,Low Risk(<=25)
AGT14444736,Not Renewed,8,56,POL03315797,<20%,High Risk(<=75)
AGT97442629,Pending,4,97,POL45551235,<20%,Very High Risk(75+)
AGT22254996,Pending,37,88,POL77208632,<40%,Very High Risk(75+)
AGT43241111,Renewed,26,36,POL22260500,<40%,Medium Risk(<=50)
AGT91448841,Renewed,14,97,POL36836777,<20%,Very High Risk(75+)
AGT96209356,Renewed,0,55,POL96268536,No Discount,High Risk(<=75)
AGT00247557,Renewed,18,24,POL91407611,<20%,Low Risk(<=25)
AGT43354582,Not Renewed,39,31,POL64095916,<40%,Medium Risk(<=50)
AGT08121325,Pending,4,7,POL64740997,<20%,Low Risk(<=25)
AGT83659271,Not Renewed,23,38,POL06176964,<40%,Medium Risk(<=50)
AGT45357264,Not Renewed,36,17,POL86552601,<40%,Low Risk(<=25)
AGT42185776,Pending,46,22,POL98182454,>40%,Low Risk(<=25)
AGT19048580,Pending,49,73,POL04470175,>40%,High Risk(<=75)
AGT12331751,Not Renewed,23,4,POL36184966,<40%,Low Risk(<=25)
AGT63517100,Renewed,17,67,POL11905173,<20%,High Risk(<=75)
AGT58785205,Pending,48,70,POL22934928,>40%,High Risk(<=75)
AGT49258624,Renewed,35,79,POL51486527,<40%,Very High Risk(75+)
AGT06708094,Renewed,9,23,POL67871269,<20%,Low Risk(<=25)
AGT68480769,Not Renewed,26,87,POL52660613,<40%,Very High Risk(75+)
AGT26162583,Pending,50,84,POL42173168,>40%,Very High Risk(75+)
AGT25115156,Not Renewed,21,68,POL63448098,<40%,High Risk(<=75)
AGT95285941,Renewed,1,59,POL76633333,<20%,High Risk(<=75)
AGT06506172,Pending,12,12,POL87098270,<20%,Low Risk(<=25)
AGT89727357,Not Renewed,3,31,POL21241927,<20%,Medium Risk(<=50)
AGT04211473,Pending,23,33,POL78474617,<40%,Medium Risk(<=50)
AGT55121303,Pending,29,85,POL40740703,<40%,Very High Risk(75+)
AGT29073945,Renewed,23,49,POL01356668,<40%,Medium Risk(<=50)
AGT12724194,Pending,33,35,POL81358654,<40%,Medium Risk(<=50)
AGT83205981,Pending,16,3,POL42512488,<20%,Low Risk(<=25)
AGT20672034,Renewed,22,64,POL62388376,<40%,High Risk(<=75)
AGT19741940,Renewed,5,90,POL64728367,<20%,Very High Risk(75+)
AGT14252813,Renewed,40,37,POL91325406,<40%,Medium Risk(<=50)
AGT37248486,Pending,36,94,POL94038390,<40%,Very High Risk(75+)
AGT84929713,Renewed,32,73,POL93764594,<40%,High Risk(<=75)
AGT54486586,Not Renewed,28,1,POL01140651,<40%,Low Risk(<=25)
AGT54256320,Pending,33,65,POL64671018,<40%,High Risk(<=75)
AGT03360459,Pending,25,22,POL23937265,<40%,Low Risk(<=25)
AGT48231852,Pending,25,22,POL91701869,<40%,Low Risk(<=25)
AGT38877599,Renewed,33,84,POL40774086,<40%,Very High Risk(75+)
AGT66023762,Renewed,49,17,POL84330960,>40%,Low Risk(<=25)
AGT81319789,Renewed,49,42,POL75156897,>40%,Medium Risk(<=50)
AGT77316919,Not Renewed,9,26,POL03406980,<20%,Medium Risk(<=50)
AGT32462707,Pending,0,18,POL56170272,No Discount,Low Risk(<=25)
AGT91349790,Renewed,9,59,POL06989593,<20%,High Risk(<=75)
AGT38114278,Renewed,3,32,POL13962079,<20%,Medium Risk(<=50)
AGT89796528,Pending,15,53,POL77110214,<20%,High Risk(<=75)
AGT79772172,Pending,25,68,POL97704616,<40%,High Risk(<=75)
AGT80829890,Renewed,26,28,POL73955380,<40%,Medium Risk(<=50)
AGT12129572,Renewed,28,93,POL30994827,<40%,Very High Risk(75+)
AGT47285986,Renewed,28,52,POL38939218,<40%,High Risk(<=75)
AGT92967092,Not Renewed,41,81,POL58199739,>40%,Very High Risk(75+)
AGT65426894,Renewed,42,61,POL75203791,>40%,High Risk(<=75)
AGT07169713,Not Renewed,8,52,POL22369979,<20%,High Risk(<=75)
AGT50316228,Not Renewed,9,5,POL91441410,<20%,Low Risk(<=25)
AGT60891632,Renewed,48,6,POL32215970,>40%,Low Risk(<=25)
AGT83001891,Pending,45,60,POL56805499,>40%,High Risk(<=75)
AGT68374644,Not Renewed,0,62,POL76750122,No Discount,High Risk(<=75)
AGT48036704,Renewed,23,76,POL47066048,<40%,Very High Risk(75+)
AGT77850944,Not Renewed,41,61,POL62091024,>40%,High Risk(<=75)
AGT57302101,Not Renewed,28,53,POL58715038,<40%,High Risk(<=75)
AGT15756887,Not Renewed,40,64,POL70045571,<40%,High Risk(<=75)
AGT04584769,Pending,4,4,POL81553263,<20%,Low Risk(<=25)
AGT64197733,Renewed,3,14,POL37915217,<20%,Low Risk(<=25)
AGT53884762,Not Renewed,9,64,POL63019087,<20%,High Risk(<=75)
AGT47983138,Renewed,9,44,POL00522342,<20%,Medium Risk(<=50)
AGT95014160,Not Renewed,46,89,POL69392450,>40%,Very High Risk(75+)
AGT44934759,Not Renewed,28,4,POL34341867,<40%,Low Risk(<=25)
AGT82108666,Renewed,31,95,POL31153725,<40%,Very High Risk(75+)
AGT75019328,Pending,33,40,POL39193067,<40%,Medium Risk(<=50)
AGT15230030,Renewed,17,95,POL33662070,<20%,Very High Risk(75+)
AGT51779299,Not Renewed,44,48,POL99490154,>40%,Medium Risk(<=50)
AGT14013900,Renewed,12,43,POL43721127,<20%,Medium Risk(<=50)
AGT97836682,Not Renewed,46,94,POL13412239,>40%,Very High Risk(75+)
AGT84957195,Renewed,8,42,POL84437998,<20%,Medium Risk(<=50)
AGT85481852,Renewed,16,47,POL50009102,<20%,Medium Risk(<=50)
AGT86128104,Renewed,19,94,POL30766028,<20%,Very High Risk(75+)
AGT03705299,Not Renewed,4,90,POL96139840,<20%,Very High Risk(75+)
AGT77715399,Not Renewed,15,9,POL17393791,<20%,Low Risk(<=25)
AGT47010260,Renewed,11,29,POL47946595,<20%,Medium Risk(<=50)
AGT07358666,Renewed,41,20,POL54898212,>40%,Low Risk(<=25)
AGT50916271,Not Renewed,29,56,POL14997788,<40%,High Risk(<=75)
AGT94908448,Not Renewed,25,56,POL74506974,<40%,High Risk(<=75)
AGT40027662,Pending,38,30,POL48888144,<40%,Medium Risk(<=50)
AGT88015930,Not Renewed,21,24,POL72956351,<40%,Low Risk(<=25)
AGT51460823,Not Renewed,32,18,POL76210793,<40%,Low Risk(<=25)
AGT60208260,Not Renewed,17,99,POL68286311,<20%,Very High Risk(75+)
AGT67415741,Renewed,49,82,POL08571799,>40%,Very High Risk(75+)
AGT96138529,Renewed,2,72,POL09476789,<20%,High Risk(<=75)
AGT76784246,Not Renewed,30,16,POL53146582,<40%,Low Risk(<=25)
AGT30056796,Pending,36,48,POL43155265,<40%,Medium Risk(<=50)
AGT73073808,Not Renewed,21,35,POL81367269,<40%,Medium Risk(<=50)
AGT47218350,Not Renewed,30,40,POL84399262,<40%,Medium Risk(<=50)
AGT77905501,Pending,45,95,POL54524104,>40%,Very High Risk(75+)
AGT89587093,Not Renewed,40,31,POL60803243,<40%,Medium Risk(<=50)
AGT75693992,Pending,19,41,POL32589913,<20%,Medium Risk(<=50)
AGT05069510,Pending,26,74,POL98908747,<40%,High Risk(<=75)
AGT21772764,Pending,6,90,POL37348106,<20%,Very High Risk(75+)
AGT49234566,Not Renewed,45,55,POL17461415,>40%,High Risk(<=75)
AGT62659202,Pending,33,78,POL35439402,<40%,Very High Risk(75+)
AGT33614091,Pending,10,54,POL65459247,<20%,High Risk(<=75)
AGT26580039,Not Renewed,41,72,POL15577075,>40%,High Risk(<=75)
AGT02908138,Not Renewed,27,45,POL16364468,<40%,Medium Risk(<=50)
AGT50674150,Not Renewed,8,64,POL22271139,<20%,High Risk(<=75)
AGT58628205,Pending,47,73,POL36347723,>40%,High Risk(<=75)
AGT47043352,Not Renewed,9,46,POL02555675,<20%,Medium Risk(<=50)
AGT64161539,Pending,46,5,POL71161359,>40%,Low Risk(<=25)
AGT01795658,Not Renewed,38,44,POL07908129,<40%,Medium Risk(<=50)
AGT71113792,Pending,50,41,POL86004596,>40%,Medium Risk(<=50)
AGT24384163,Pending,31,22,POL10256156,<40%,Low Risk(<=25)
AGT07921690,Renewed,44,1,POL04120684,>40%,Low Risk(<=25)
AGT99411848,Renewed,9,24,POL49354428,<20%,Low Risk(<=25)
